fighter_id,fighter_url,full_name,flags,flag_count
f169da28-4eb6-5040-b1ba-341dbc51a701,http://ufcstats.com/fighter-details/5517bd590dbbe1f8,Bryanna Fissori,sparse_bio,1
be9b4bf7-4fb0-56f6-87a4-d39415c311a0,http://ufcstats.com/fighter-details/6eae26c44e505775,Bryce Mejia,sparse_bio,1
c05b74e7-7946-5f4d-bc07-ea8cca0a3893,http://ufcstats.com/fighter-details/9336e86cfd4ceaa1,Bryson Kamaka,missing_dob,1
89f7696b-d277-50c7-9e1c-f4316aeaf910,http://ufcstats.com/fighter-details/6cf2352cdb3de59d,Bubba Pugh,sparse_bio,1
e6dfdf65-5297-5224-ab63-9b4812494084,http://ufcstats.com/fighter-details/4c91eb190d5e0dd9,CJ Marsh,sparse_bio,1
477c9d61-3f33-5587-b295-185b52ffb388,http://ufcstats.com/fighter-details/033343da4c0cff8a,Carina Damm,sparse_bio,1
f7fa8d85-3526-574f-a769-d119ac1ec1bc,http://ufcstats.com/fighter-details/5ee87e0432205755,Carl Toomey,sparse_bio,1
14895948-ce5b-5f6e-a052-2984eb6f131f,http://ufcstats.com/fighter-details/f117c3e8c1aa7b9e,Carlton Jones,missing_dob,1
9c7f2e29-26a9-539a-aa27-5a7d10958fcc,http://ufcstats.com/fighter-details/737d93a42b8c2e94,Casey Huffman,sparse_bio,1
5dd5455f-5986-5884-8243-51c5097fffaa,http://ufcstats.com/fighter-details/7613773461b276f4,Casey Olson,missing_dob,1
ade53df5-69c2-5ca0-9bd8-9982d766d0b1,http://ufcstats.com/fighter-details/5b1b383265433f51,Casey Ryan,sparse_bio,1
bca9f976-6acb-5afb-87be-97cb102f20c7,http://ufcstats.com/fighter-details/079488710f012779,Cesar Gracie,missing_dob,1
461fce40-0510-5fb8-a86f-7776c5fb61e5,http://ufcstats.com/fighter-details/e8efeb9cf33b1941,Cesar Marscucci,sparse_bio,1
8a5b0263-a9a4-5d55-8f17-f9bef4bb4eb2,http://ufcstats.com/fighter-details/1267b631db78665a,Chad Corvin,sparse_bio,1
e5ed023b-118d-510c-a2cd-c92f4ba21823,http://ufcstats.com/fighter-details/26d61e92a6069cd2,Chad Vance,missing_dob,1
9c54710f-401b-58f5-8c77-b1aa03a62722,http://ufcstats.com/fighter-details/4fe9492959834bf7,Chad W. Saunders,missing_dob,1
da53c009-7524-5f63-84fb-4ae1464d240e,http://ufcstats.com/fighter-details/effd0b70e6749ab2,Charlene Gellner,sparse_bio,1
ed4d7fb4-b117-5596-9892-b99c1c24bc66,http://ufcstats.com/fighter-details/acd8a53f7c0ce85e,Charles McTorry,sparse_bio,1
f842b294-6fe5-5ede-96a7-b84a4aa22aa6,http://ufcstats.com/fighter-details/c26ea30823f37316,Chel Erwin-Davis,sparse_bio,1
cd9b0b19-a463-5daa-9276-d173bf8dd84c,http://ufcstats.com/fighter-details/ee0b69e307c857e5,Chris Amarante,sparse_bio,1
32f89495-2ba0-5c90-aa11-a12fe9b16f37,http://ufcstats.com/fighter-details/91e69a1c3c87325b,Chris Barnhizer,sparse_bio,1
a589555a-bc3a-5cc4-8925-0b57885f4bd2,http://ufcstats.com/fighter-details/239224bedeb2c7a4,Chris Bostick,sparse_bio,1
a6261fd6-392b-51fd-8999-a2b342385688,http://ufcstats.com/fighter-details/9e2624ac992660c6,Chris Brown,sparse_bio,1
deaf401c-80b9-5361-92da-2c7cddb64961,http://ufcstats.com/fighter-details/a0c29b13f7a5df32,Chris Coggins,sparse_bio,1
93a83bc0-9b60-5848-a648-26c66a96e567,http://ufcstats.com/fighter-details/41e77dc504a192c6,Chris Condo,missing_dob,1
40838333-4e3d-5742-a6c0-1bbceb8b9dde,http://ufcstats.com/fighter-details/e59b13321562eed3,Chris Culley,sparse_bio,1
cad2d126-5cec-522f-86de-543f7e983ffd,http://ufcstats.com/fighter-details/5fd834edd92c9e50,Chris Drumm,sparse_bio,1
557b393f-ddb8-5eb6-bf99-499fb09e3e34,http://ufcstats.com/fighter-details/f71028a6e5128856,Chris Herrera,sparse_bio,1
8fce44f2-03ee-52c1-bd83-45ea53bcead9,http://ufcstats.com/fighter-details/f0a381ba65d2a933,Chris Inman,sparse_bio,1
